service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
7453,0,0,0,0,0,1,0,20110126,20161231
7454,0,0,0,0,0,1,0,20110126,20161231
7507,0,0,0,0,0,1,0,20150901,20161231
7508,0,0,0,0,0,1,0,20150901,20161231
7509,0,0,0,0,0,1,0,20150901,20161231
7510,0,0,0,0,0,1,0,20150901,20161231
7511,0,0,0,0,0,1,0,20150901,20161231
7810,1,1,1,1,1,0,0,20150901,20161231
7811,1,1,1,1,1,0,0,20150901,20161231
7812,1,1,1,1,1,0,0,20150901,20161231
7813,1,1,1,1,1,0,0,20150901,20161231
7840,1,1,1,1,1,0,0,20150901,20161231
7841,1,1,1,1,1,0,0,20150901,20161231
7842,1,1,1,1,1,0,0,20150901,20161231
7843,1,1,1,1,1,0,0,20150901,20161231
7844,1,1,1,1,1,0,0,20150901,20161231
7863,1,1,1,1,1,0,0,20141020,20161231
7864,1,1,1,1,1,0,0,20141020,20161231
7865,1,1,1,1,1,0,0,20141020,20161231
7866,1,1,1,1,1,0,0,20141020,20161231
7870,0,0,0,0,0,0,1,20150826,20161231
8071,0,0,0,0,0,1,0,20150901,20161231
8072,0,0,0,0,0,1,0,20150901,20161231
8073,0,0,0,0,0,1,0,20150901,20161231
8074,0,0,0,0,0,0,1,20150901,20161231
8075,0,0,0,0,0,0,1,20150901,20161231
8076,0,0,0,0,0,0,1,20150901,20161231
8181,0,0,0,0,0,1,0,20150901,20161231
8182,0,0,0,0,0,1,0,20150901,20161231
8183,0,0,0,0,0,1,0,20150901,20161231
8184,0,0,0,0,0,1,0,20150901,20161231
20048,1,1,1,1,1,1,1,20130601,20161231
20106,1,0,0,0,1,0,0,20090905,20180522
20118,0,0,0,0,1,0,0,20100701,20171231
20119,0,0,0,0,0,0,1,20100701,20171231
20192,1,1,1,1,1,1,0,20091123,20161122
20223,0,1,0,0,0,0,0,20000415,20181231
20228,0,1,0,1,0,1,0,20030101,20181231
20230,0,1,0,0,0,0,0,20090201,20181231
20251,1,1,1,1,1,0,0,20040223,20181231
20285,0,0,1,0,1,0,0,20010101,20200131
20325,0,0,0,0,0,1,1,20151101,20160131
20428,1,1,1,1,1,0,0,20050701,20160229
20429,1,1,1,1,1,0,0,20050701,20160229
20434,1,1,1,1,1,0,0,20050701,20160229
20439,1,1,1,1,1,0,0,20050701,20160229
20448,1,1,0,1,1,1,0,20080201,20160229
20449,0,1,0,0,1,0,0,20080801,20160229
20451,0,0,0,0,0,0,1,20080201,20160229
20452,1,1,1,1,1,0,0,20080201,20160229
20458,0,0,0,0,0,0,1,20080201,20160229
20460,1,1,1,1,1,0,0,20080201,20160229
20462,1,1,1,1,1,1,0,20080201,20160229
20468,1,1,1,1,1,0,0,20080922,20160229
20523,1,1,1,1,1,1,0,20090401,20211231
20524,1,1,1,1,1,1,1,20090401,20211231
20525,1,1,1,1,1,0,0,20090401,20211231
20527,1,1,1,1,1,0,0,20060101,20211231
20541,0,0,0,0,1,0,0,20150901,20160531
20543,0,0,1,0,0,0,0,20150901,20160531
20544,0,0,0,0,0,0,1,20090401,20211231
20561,0,0,0,0,0,1,0,20060101,20211231
20570,0,1,0,1,0,0,0,20090401,20211231
20582,1,1,1,1,1,0,0,20060320,20211231
20584,1,1,1,1,1,1,1,20090401,20211231
20585,1,1,1,1,1,0,0,20090401,20211231
20586,1,1,1,1,1,0,0,20060213,20211231
20593,1,1,1,1,1,0,0,20101001,20211231
20594,0,0,0,0,0,1,0,20101001,20211231
20601,1,1,1,1,1,1,0,20130527,20211231
20602,1,1,1,1,1,0,0,20110110,20211231
20603,1,1,1,1,1,1,0,20140101,20211231
20604,1,1,1,1,1,1,0,20060101,20211231
20605,1,1,1,1,1,1,1,20140601,20211231
20606,1,1,1,1,1,0,0,20140601,20211231
20607,1,1,1,1,1,1,0,20140601,20211231
20616,1,1,1,1,1,0,0,20070101,20211231
20617,1,1,1,1,1,0,0,20120301,20211231
20618,1,1,1,1,1,0,0,20120301,20211231
20619,0,0,0,0,0,1,0,20120301,20211231
20620,1,1,1,1,1,1,0,20120301,20211231
20622,1,1,1,1,1,0,0,20101101,20211231
20623,1,1,1,1,1,1,0,20101101,20211231
20658,0,1,0,0,1,0,0,20100701,20171231
20659,0,1,0,0,1,0,0,20100701,20171231
20663,1,1,1,1,1,0,0,20100701,20171231
20664,0,0,0,0,0,1,1,20100701,20171231
20665,1,1,1,1,1,1,1,20100701,20171231
20678,1,0,0,0,0,0,0,20100701,20171231
20679,0,0,0,0,1,0,0,20100701,20171231
20685,0,0,0,0,0,1,1,20100515,20181231
20686,0,0,0,0,0,1,1,20100515,20181231
20688,1,1,1,1,1,0,0,20100515,20181231
20689,1,1,1,1,1,0,0,20100515,20181231
20742,0,0,0,0,0,1,1,20140401,20181231
20782,1,1,1,1,0,0,0,20140101,20230630
20785,1,1,1,1,1,0,0,20070101,20230630
20788,1,1,1,1,1,1,1,20070101,20230630
20789,0,1,0,1,1,0,1,20070101,20230630
20790,1,0,1,0,0,1,0,20070101,20230630
20791,1,1,1,1,0,0,0,20130526,20230630
20792,0,0,0,0,1,0,0,20130526,20230630
20816,1,0,0,0,1,0,0,20060101,20230630
20817,0,1,1,1,0,0,0,20060101,20230630
20825,1,1,1,1,1,1,1,20060101,20230630
20827,1,1,1,1,1,1,0,20110912,20230630
20828,1,1,1,1,1,0,0,20060101,20230630
20831,0,0,0,0,0,1,1,20060101,20230630
20832,1,1,1,1,1,0,0,20060101,20230630
20833,0,0,1,0,1,0,0,20060101,20230630
20834,1,1,1,1,1,0,0,20060101,20230630
20835,1,1,1,1,1,0,0,20060101,20230630
20836,0,0,0,0,0,1,1,20060101,20230630
20837,1,1,1,1,1,0,0,20060101,20230630
20838,1,1,1,1,1,0,0,20060101,20230630
20839,1,1,1,1,1,1,1,20060101,20230630
20840,1,0,0,0,0,0,0,20060101,20230630
20846,1,1,1,1,1,0,0,20060101,20230630
20937,1,1,1,1,1,0,0,20150101,20221231
21071,1,1,1,1,1,0,0,20110101,20181231
21072,0,0,0,0,0,1,0,20110101,20181231
21073,1,1,1,1,1,1,0,20110101,20181231
21084,0,0,0,0,0,1,1,20080101,20161231
21085,0,0,0,0,0,1,0,20080101,20161231
21086,0,0,0,0,0,0,1,20080101,20161231
21088,1,1,1,1,1,0,0,20140901,20161231
21097,1,1,1,1,1,0,0,20080101,20161231
21103,1,1,1,1,1,0,0,20120901,20161231
21104,1,1,1,1,1,1,1,20080101,20161231
21105,0,0,0,0,0,1,1,20080101,20161231
21112,0,1,0,1,0,1,0,20080101,20161231
21118,0,0,0,0,1,0,0,20080101,20161231
21119,1,0,0,0,0,0,0,20080101,20161231
21155,1,1,1,1,1,0,0,20150225,20161231
21163,1,1,1,1,1,0,0,20060101,20161231
21168,1,0,1,0,0,0,0,20080101,20161231
21170,0,1,0,1,0,0,0,20080201,20160331
21177,1,1,1,1,1,0,0,20070305,20160331
21178,0,0,0,0,0,1,1,20061211,20160331
21179,0,1,0,1,0,0,0,20061211,20160331
21180,0,1,0,1,0,1,1,20061211,20160331
21181,1,1,1,1,1,0,0,20070301,20160331
21185,1,1,1,1,1,1,1,20050501,20160331
21190,1,1,1,1,1,0,0,20061211,20160331
21193,1,1,0,1,1,1,0,20100127,20160331
21194,0,0,1,0,0,0,0,20100127,20160331
21200,1,1,1,1,1,1,0,20070301,20160331
21201,1,1,1,1,1,0,0,20070301,20160331
21208,0,0,0,0,0,1,1,20070903,20160331
21211,1,1,1,1,1,1,1,20091012,20160331
21217,1,1,1,1,1,1,0,20000301,20160331
21218,1,1,1,1,1,1,1,20070301,20160331
21222,1,1,1,1,1,1,0,20001016,20160331
21223,0,0,0,0,0,0,1,20001016,20160331
21224,1,1,1,1,1,1,1,20001016,20160331
21225,0,1,0,1,0,1,1,20060201,20160331
21226,1,0,1,0,1,0,0,20060201,20160331
21250,1,1,1,1,1,0,0,20050901,20160229
21251,1,1,1,1,1,0,0,20050901,20160229
21252,1,1,1,1,1,0,0,20080401,20160229
21253,1,1,1,1,1,0,0,20110510,20160229
21255,1,1,1,1,1,0,0,20080201,20160229
21256,0,1,0,1,0,0,0,20080909,20160229
21259,1,1,1,1,1,0,0,20140303,20160229
21262,1,1,1,1,1,0,0,20080201,20160229
21263,1,1,1,1,1,0,0,20080201,20160229
21265,1,1,1,1,1,1,0,20110530,20200529
21390,1,1,1,1,1,0,0,20150901,20160603
21393,1,1,1,1,1,1,0,20080601,20180531
21425,1,1,1,1,1,1,0,20090719,20160131
21440,1,0,1,0,1,0,0,20090907,20211231
21441,1,1,1,1,1,1,1,20140601,20211231
21444,1,1,1,1,1,1,0,20110101,20181231
21445,0,0,0,0,0,0,1,20110101,20181231
21464,1,1,1,1,1,1,1,20110101,20181231
21466,0,0,0,0,0,0,1,20110101,20181231
21476,1,1,1,1,1,1,0,20110101,20181231
21477,0,0,0,0,0,1,1,20110101,20181231
21478,1,1,1,1,1,0,0,20110101,20181231
21495,1,1,1,1,1,0,0,20090201,20181231
21503,1,1,1,1,1,0,0,20080201,20160229
21505,0,0,0,0,1,0,0,20080201,20160229
21510,1,0,1,0,1,1,0,20010110,20160331
21522,1,1,1,1,1,0,0,20050901,20160229
21527,1,1,1,1,1,0,0,20080401,20160229
21529,0,0,0,0,0,0,1,20110101,20181231
21530,1,1,1,1,1,1,1,20090905,20180522
21531,0,1,0,1,0,0,0,20070502,20160229
21532,0,0,1,0,0,0,0,20050701,20160229
21535,1,1,1,1,1,0,0,20050901,20160229
21536,1,1,1,1,1,0,0,20050701,20160229
21538,1,1,1,1,1,1,0,20080201,20160229
21540,0,0,1,0,0,0,0,20080201,20160229
21543,1,1,1,1,1,0,0,20080401,20160229
21544,1,1,1,1,1,0,0,20050701,20160229
21545,1,1,1,1,1,1,0,20080201,20160229
21546,1,0,1,0,1,0,0,20080908,20160229
21551,1,1,1,1,1,0,0,20050901,20160229
21561,1,1,1,1,1,0,0,20140601,20211231
21562,0,0,0,0,1,0,0,20140601,20211231
21563,1,1,1,1,0,0,0,20140601,20211231
21564,0,0,0,0,1,0,1,20140601,20211231
21614,0,0,0,0,1,0,0,20070101,20161231
21662,1,1,1,1,1,0,0,20080201,20160229
21663,1,1,1,1,1,0,0,20080201,20160229
21672,1,1,1,1,1,0,0,20120301,20181231
21673,0,0,0,0,0,1,1,20120301,20181231
21674,1,1,1,1,1,0,0,20150901,20160603
21693,0,0,0,0,0,1,0,20050701,20160229
21698,1,1,1,1,1,1,1,20100315,20181231
21699,0,0,0,0,0,1,0,20100315,20181231
21721,1,1,1,1,1,1,0,20070901,20160331
21722,1,1,1,1,0,0,1,20070901,20160331
21724,1,1,1,1,1,0,0,20080101,20160331
21725,0,0,0,0,0,1,0,20080101,20160331
21729,1,1,1,1,1,0,0,20080201,20160229
21732,1,1,1,1,1,1,0,20030619,20160331
21745,1,1,1,1,1,0,0,20050901,20160229
21753,1,1,0,1,1,0,0,20050701,20160229
21757,1,1,1,1,1,0,0,20150901,20160531
21758,1,1,1,1,1,0,0,20130601,20181231
21759,1,1,1,1,1,1,1,20100315,20181231
21760,1,1,1,1,1,0,0,20100315,20181231
21761,0,0,0,0,0,1,1,20100315,20181231
21762,1,1,1,1,1,1,1,20100315,20181231
21763,1,1,1,1,1,1,1,20130601,20181231
21768,1,0,1,0,1,0,0,20070402,20160229
21777,0,0,0,0,0,1,0,20150901,20160531
21787,1,1,1,1,1,0,0,20151223,20160110
21885,1,1,1,1,1,0,1,20150101,20160830
21886,0,0,0,0,0,1,0,20150101,20160830
21888,1,1,1,1,1,1,0,20090901,20160331
21889,1,1,1,1,1,1,0,20051031,20160331
21890,1,1,1,1,1,0,0,20080101,20160331
21891,0,0,0,0,0,1,0,20080101,20160331
21906,1,1,1,1,1,0,0,20050701,20160229
21917,1,1,1,1,1,0,0,20050905,20160229
21944,0,0,1,0,0,0,0,20030401,20161027
21948,0,1,0,1,0,1,0,20110101,20181231
21949,1,0,1,0,1,0,0,20110101,20181231
21965,1,1,1,1,1,1,1,20050201,20171231
21966,0,0,0,0,0,1,1,20050201,20171231
21967,0,0,0,0,0,1,1,20050201,20171231
21991,0,1,0,0,0,0,0,20110510,20211231
21992,0,0,0,1,0,0,0,20110411,20211231
21995,1,1,1,1,1,0,0,20121101,20211231
21996,1,0,1,0,1,0,0,20121101,20211231
21997,0,1,0,1,0,0,0,20121101,20211231
22001,1,1,1,1,1,0,0,20100515,20181231
22003,0,0,0,0,1,0,0,20081201,20160229
22004,1,0,0,1,0,0,0,20080201,20160229
22005,1,1,1,1,1,0,0,20060918,20160109
22012,1,1,1,1,1,0,0,20061227,20160229
22013,1,1,1,1,1,0,0,20061107,20160229
22041,0,0,0,0,0,1,0,20080201,20160229
22053,0,1,0,0,0,0,0,20070402,20160229
22054,0,1,0,0,0,0,0,20070402,20160229
22075,1,1,1,1,1,0,0,20100701,20171231
22082,1,1,1,1,1,0,0,20110101,20181231
22167,1,1,1,1,1,0,0,20080901,20160229
22209,1,1,1,1,1,1,0,20110101,20181231
22210,0,0,0,0,0,0,1,20110101,20181231
22214,1,1,1,1,1,0,0,20090101,20160331
22215,1,1,1,1,1,0,0,20090101,20160331
22352,1,1,1,1,1,0,0,20120901,20161231
22377,1,1,1,1,1,0,0,20111115,20161231
22378,0,0,0,0,1,0,0,20111115,20161231
22379,1,1,1,1,0,0,0,20111115,20161231
22459,1,1,1,1,1,1,1,20100701,20171231
22469,1,1,1,1,1,0,0,20080101,20161231
22470,1,1,1,1,1,1,1,20080101,20161231
22471,0,0,0,0,0,0,1,20080101,20161231
22472,0,0,0,0,0,1,1,20080101,20161231
22473,1,1,1,1,1,0,0,20120901,20161231
22474,1,1,1,1,1,0,0,20120901,20161231
22715,1,1,1,1,1,0,0,20120901,20161231
22788,0,0,0,0,0,1,1,20081009,20161231
22789,0,0,0,0,0,1,1,20081009,20161231
22790,0,0,0,0,0,1,1,20081009,20161231
22791,0,0,0,0,0,1,1,20081009,20161231
22810,0,0,0,0,0,1,1,20081009,20161231
22811,0,0,0,0,0,1,1,20081009,20161231
22812,0,0,0,0,0,1,1,20081009,20161231
22813,0,0,0,0,0,1,1,20081009,20161231
22814,0,0,0,0,0,1,1,20081009,20161231
22826,1,1,1,1,1,1,0,20090801,20161231
22831,1,1,1,1,1,0,0,20090904,20161231
22866,1,1,1,1,1,0,0,20090801,20161231
22867,1,1,1,1,1,0,0,20091109,20161231
22874,1,1,1,1,1,0,0,20090814,20161231
22876,1,1,1,1,1,0,0,20090801,20161231
22878,0,0,0,0,0,0,1,20090801,20161231
22900,1,1,1,1,1,0,0,20090901,20161231
22905,1,1,1,1,1,0,0,20090814,20161231
22908,1,1,1,1,1,0,0,20090814,20161231
22916,1,1,1,1,1,0,0,20090901,20161231
22920,0,0,0,0,0,1,1,20091109,20161231
22966,1,1,1,1,1,0,0,20090814,20161231
22967,1,1,1,1,1,0,0,20090814,20161231
22993,1,1,1,1,1,0,0,20110101,20181231
23030,1,1,1,1,1,0,0,20091101,20161231
23033,0,0,0,0,0,0,1,20090801,20161231
23050,1,1,1,1,1,0,0,20091101,20161231
23053,0,0,0,0,0,1,0,20091101,20161231
23060,0,0,0,0,0,1,0,20090801,20161231
23068,1,1,1,1,1,0,0,20080101,20161231
23069,0,0,0,0,0,1,1,20080101,20161231
23070,1,1,1,1,1,1,1,20080101,20161231
23099,0,0,0,0,0,0,1,20091113,20161231
23101,0,0,0,0,0,0,1,20090801,20161231
23107,1,1,1,1,1,0,0,20090801,20161231
23118,0,0,0,0,0,1,0,20090801,20161231
23146,1,1,1,1,1,0,0,20091101,20161231
23167,1,1,1,1,1,0,0,20080101,20161231
23168,1,1,0,1,1,1,1,20080101,20161231
23169,0,0,1,0,0,0,0,20080101,20161231
23170,1,1,1,1,0,1,1,20080101,20161231
23171,0,0,0,0,1,0,0,20080101,20161231
23172,0,1,0,1,1,0,0,20080101,20161231
23198,1,1,1,1,1,0,0,20120301,20211231
23207,1,1,1,1,1,0,0,20150901,20211231
23283,1,1,1,1,1,0,0,20151101,20160131
23303,0,0,0,0,0,1,1,20091109,20161231
23304,1,1,1,1,1,0,0,20090814,20161231
23305,1,1,1,1,1,0,0,20090814,20161231
23370,1,1,1,1,1,0,0,20090518,20160331
23388,0,0,0,0,0,1,1,20151101,20160131
23442,0,0,0,0,0,0,1,20070101,20161231
23498,1,1,1,1,1,1,0,20120917,20211231
23506,0,0,0,0,0,0,1,20120917,20211231
23507,1,1,1,1,1,1,1,20120917,20211231
23508,1,1,1,1,1,0,0,20120917,20211231
23509,0,0,0,0,0,1,0,20120917,20211231
23565,1,1,1,1,1,0,0,20110901,20160831
23570,1,1,1,1,1,1,1,20090531,20211231
23571,1,1,1,1,1,1,0,20090531,20211231
23572,0,0,0,0,0,0,1,20090531,20211231
23854,0,0,1,0,0,0,0,20080201,20160229
23921,1,1,1,1,1,0,0,20060101,20230630
23928,0,0,1,0,0,0,0,20080201,20160229
23935,0,1,0,0,0,0,0,20070402,20160229
23936,1,1,1,1,1,0,0,20050701,20160229
23938,1,1,1,1,1,0,0,20080401,20160229
23940,1,1,1,1,1,0,0,20061107,20160229
23944,1,1,1,1,1,0,0,20050701,20160229
23945,1,1,1,1,1,0,0,20050701,20160229
23966,0,0,0,0,1,0,0,20110501,20170131
24043,1,1,1,1,1,0,0,20160111,20160318
24080,1,1,1,1,1,0,0,20140901,20181231
24152,1,1,1,1,1,0,0,20080101,20161231
24153,1,1,1,1,1,0,0,20080101,20161231
24154,1,1,1,1,1,0,0,20080101,20161231
24424,1,1,1,1,1,1,0,20080201,20160229
24430,1,1,1,1,1,0,0,20080101,20161231
24445,1,1,1,1,1,0,0,20060101,20161231
24446,1,1,1,1,1,0,0,20060101,20161231
24466,1,1,1,1,1,0,0,20140601,20211231
24467,0,0,0,0,1,0,0,20140601,20211231
24485,1,1,1,1,1,0,0,20111115,20161231
24531,1,1,1,1,1,1,1,20151101,20160131
24536,1,1,1,1,1,1,1,20151101,20160131
24545,1,1,1,1,0,0,0,20111115,20161231
24546,0,0,0,0,1,0,0,20111115,20161231
24555,1,1,1,1,1,0,0,20151223,20160110
24556,1,1,1,1,1,0,0,20160111,20160318
24567,0,0,1,0,0,0,0,20150901,20160603
24600,1,1,1,1,1,0,0,20050711,20160229
24608,0,0,0,0,0,0,1,20050701,20160229
24838,1,1,1,1,1,0,1,20091012,20160331
24839,0,0,0,0,0,1,0,20091012,20160331
25134,1,1,1,1,1,0,0,20110222,20161231
25138,1,1,1,1,1,0,0,20110222,20161231
25535,1,1,1,0,1,0,0,20160111,20160318
25747,1,0,1,0,1,0,0,20140909,20160331
25748,0,1,0,1,0,0,0,20140909,20160331
25749,1,1,1,1,1,0,0,20140909,20160331
25808,0,0,0,0,1,0,0,20100108,20171231
25809,0,0,0,0,1,0,1,20100120,20200119
26207,1,1,1,1,1,0,0,20050701,20160229
26232,0,0,0,0,0,0,1,20080201,20160229
26243,1,1,1,1,1,1,1,20100104,20160331
26293,1,1,1,1,1,1,1,20100201,20161231
26294,1,1,1,1,1,1,1,20100201,20161231
26368,0,1,0,0,1,0,0,20151223,20160110
26369,0,1,0,0,1,0,0,20151223,20160110
26386,1,1,1,1,1,0,0,20100215,20161231
26478,1,1,1,1,1,1,0,20150901,20160603
26526,1,1,1,1,1,0,0,20100401,20161231
26546,0,0,0,0,0,1,1,20100401,20161231
26582,1,1,1,1,1,0,0,20150901,20160603
26598,1,1,1,1,1,0,0,20100401,20161231
26599,1,1,1,1,1,1,0,20100401,20161231
26601,1,1,1,1,1,1,1,20100401,20161231
26602,1,1,1,1,1,0,0,20100401,20161231
26603,0,1,0,0,1,0,0,20080201,20160229
26605,0,1,0,0,1,0,0,20080201,20160229
26607,1,1,1,1,1,0,0,20100401,20161231
26624,1,1,1,1,1,0,0,20100401,20161231
27088,1,0,1,1,1,0,0,20150901,20160603
27089,0,1,0,0,0,0,0,20150901,20160603
27178,0,0,0,0,0,0,1,20060101,20230630
27836,1,1,1,1,0,0,0,20100501,20161231
27837,0,0,0,0,1,0,0,20100501,20161231
27886,1,1,1,1,1,0,0,20100823,20160331
27887,1,1,1,1,1,1,0,20100823,20160331
28045,0,0,0,0,0,1,0,20100501,20161231
28046,1,1,1,1,1,0,0,20100315,20181231
28047,0,0,0,0,0,1,1,20100315,20181231
28048,1,1,1,1,1,0,0,20130601,20181231
28049,0,0,0,0,0,1,1,20130601,20181231
28356,1,1,1,1,1,0,0,20100607,20171231
28483,1,1,1,1,1,1,1,20100601,20230630
28996,1,1,1,1,1,0,0,20151223,20160110
29129,1,0,1,0,1,1,1,20160101,20171231
29130,0,1,0,1,0,0,0,20160101,20171231
29131,1,0,1,0,1,0,0,20160101,20171231
29132,0,0,0,0,0,1,1,20160101,20171231
29153,1,1,1,1,0,1,0,20100401,20161231
29154,0,0,0,0,1,0,1,20100401,20161231
29163,1,1,1,1,1,1,1,20100127,20160331
29164,1,1,1,1,1,1,0,20100823,20160331
29166,0,0,0,0,0,0,1,20100823,20160331
29168,1,1,1,1,1,0,0,20100823,20160331
29169,0,0,0,0,0,0,1,20100823,20160331
38801,1,1,1,1,1,0,0,20140915,20171231
38804,1,1,1,1,1,0,0,20100701,20171231
38805,1,1,1,1,1,0,0,20100701,20171231
38822,0,1,0,0,1,0,0,20110704,20171231
38823,1,1,1,1,1,1,1,20100701,20171231
39238,1,1,1,1,1,0,0,20100901,20161231
39252,1,1,1,1,1,1,0,20100823,20160331
39508,1,1,1,1,1,1,0,20100830,20160731
39566,0,0,0,0,1,0,0,20100901,20230630
39592,1,1,1,1,1,1,1,20100906,20170831
39611,1,1,1,1,1,0,0,20100829,20200131
39612,1,1,1,1,1,0,0,20100829,20200131
39613,1,1,1,1,1,0,0,20100829,20200131
39614,0,0,0,0,0,1,1,20100829,20200131
39615,0,0,0,0,0,1,1,20100829,20200131
39616,0,0,0,0,0,1,1,20100829,20200131
39617,0,0,0,0,0,1,0,20100829,20200131
39618,0,0,0,0,0,1,0,20100829,20200131
39650,1,1,1,1,1,0,0,20100823,20160331
39651,0,0,0,0,0,1,0,20100823,20160331
39790,1,1,1,1,1,1,1,20151101,20160131
39907,1,1,1,1,1,0,0,20050711,20160229
39911,1,1,1,1,1,0,0,20061227,20160229
39912,0,0,0,0,0,1,0,20050701,20160229
39915,0,0,0,0,0,1,0,20050701,20160229
39925,1,1,1,1,1,0,0,20120705,20180704
39990,1,0,1,0,1,0,0,20080101,20161231
40029,1,1,1,1,1,1,1,20101213,20161231
40118,1,1,1,1,1,0,0,20101215,20181231
40119,1,1,1,1,1,0,0,20101215,20181231
40121,1,1,1,1,1,0,1,20110101,20161231
40122,1,1,1,1,1,0,1,20110101,20161231
40225,1,1,1,1,1,0,0,20110201,20161231
40227,1,1,1,1,1,0,0,20150901,20160603
40228,1,1,1,1,1,0,0,20110201,20161231
40245,1,1,1,1,1,1,1,20110602,20160601
40324,0,0,0,0,0,0,1,20150901,20160531
40325,1,1,1,1,0,0,0,20150901,20160531
40326,0,0,0,1,0,1,0,20150901,20160531
40327,0,0,0,0,1,0,0,20150901,20160531
40328,0,0,0,0,0,1,1,20150901,20160531
40329,1,1,1,1,1,0,0,20150901,20160531
40330,0,0,0,1,0,1,0,20150901,20160531
40339,0,0,0,0,0,1,1,20140901,20171231
40340,1,1,1,1,1,0,0,20140901,20171231
40386,1,1,1,1,1,1,1,20110209,20160208
40391,1,1,1,1,1,1,0,20130106,20180105
40545,1,1,1,1,1,1,1,20110201,20171231
40546,0,1,1,1,1,1,1,20110201,20171231
40547,1,0,0,0,0,0,0,20110201,20171231
40624,1,1,1,1,1,1,1,20110217,20161031
40729,1,1,1,1,1,0,0,20150103,20161231
40740,1,1,1,1,1,0,0,20150103,20161231
40872,0,0,0,0,0,0,1,20110401,20161231
40933,1,1,1,1,0,1,1,20150901,20160630
40948,1,1,1,1,1,1,1,20150901,20160603
40949,0,0,0,0,0,1,1,20150901,20160603
40950,1,1,1,1,1,0,0,20150901,20160603
41030,1,1,1,1,1,0,0,20160111,20160318
41346,1,1,1,1,1,1,1,20110502,20180501
41473,1,1,1,1,1,1,1,20110501,20160430
41474,1,1,1,1,1,1,1,20110501,20160430
41479,1,1,1,1,1,1,1,20110501,20160430
41480,1,1,1,1,1,1,1,20110501,20160430
41481,1,1,1,1,1,1,1,20110501,20160430
41526,1,1,1,1,1,0,0,20110501,20170131
41897,1,1,1,1,1,1,0,20110610,20180609
42174,0,1,0,1,0,1,0,20151223,20160110
42222,1,1,1,1,1,0,0,20160111,20160318
42362,0,0,0,0,0,1,0,20140501,20200131
42363,0,0,1,0,0,0,0,20140501,20200131
42364,0,0,0,0,1,0,0,20140501,20200131
42365,0,0,0,0,0,0,1,20140501,20200131
42366,0,0,1,0,1,1,1,20140501,20200131
42367,0,0,0,0,0,1,1,20140501,20200131
42368,0,0,0,0,1,1,0,20140501,20200131
42654,1,1,1,1,1,1,1,20110824,20161231
42773,0,0,0,0,0,1,1,20110912,20161231
42774,0,0,0,0,0,1,1,20110912,20161231
42775,0,0,0,0,0,1,1,20110912,20161231
42776,0,0,0,0,0,1,1,20110912,20161231
42777,0,0,0,0,0,1,1,20110912,20161231
42778,0,0,0,0,0,1,1,20110912,20161231
42842,1,0,1,0,1,0,0,20080908,20160229
42865,0,1,0,0,0,0,0,20080201,20160229
42872,0,0,0,0,1,0,0,20081201,20160229
42873,0,0,0,0,1,0,0,20081201,20160229
42890,1,1,1,1,1,0,0,20151223,20160110
42893,0,1,0,0,0,1,0,20080201,20160229
42897,1,1,1,1,1,0,0,20080201,20160229
42901,1,1,1,1,1,0,0,20080201,20160229
42932,1,1,1,1,1,0,0,20111001,20230630
42939,1,1,1,1,1,1,1,20111001,20230630
42940,1,1,1,1,1,0,0,20111001,20230630
43145,1,1,1,1,1,1,1,20120101,20161231
43146,0,0,0,0,0,0,1,20120101,20161231
43205,0,0,0,0,0,1,0,20150901,20160531
43209,1,1,1,0,1,1,0,20150901,20160603
43210,1,1,1,1,1,1,0,20150901,20160603
43213,0,0,0,1,0,0,0,20150901,20160603
43214,0,0,0,1,0,0,0,20150901,20160603
43244,0,0,0,1,0,0,0,20150901,20160603
43269,1,1,1,1,1,1,1,20111201,20160430
43270,1,1,1,1,1,1,1,20111201,20160430
43271,1,1,1,1,1,1,1,20111201,20160430
43272,1,1,1,1,1,1,1,20111201,20160430
43273,1,1,1,1,1,1,1,20111201,20160430
43274,1,1,1,1,1,1,1,20111201,20160430
43275,1,1,1,1,1,1,1,20111201,20160430
43276,1,1,1,1,1,1,1,20111201,20160430
43277,1,1,1,1,1,1,1,20111201,20160430
43278,1,1,1,1,1,1,1,20111201,20160430
43320,1,1,1,1,1,1,0,20150901,20160430
43321,1,1,1,1,1,1,1,20150901,20160430
43327,1,1,1,1,1,1,1,20120101,20161231
43436,1,1,1,1,1,1,0,20010110,20160331
43489,1,0,1,0,1,1,0,20111216,20160229
43490,0,1,0,1,0,0,0,20111216,20160229
43492,0,0,1,0,0,0,0,20111216,20160229
43494,0,0,1,0,0,0,0,20111216,20160229
43496,1,1,1,1,1,0,0,20151223,20160110
43498,0,0,0,0,1,0,0,20111216,20160229
43499,0,0,0,0,1,0,0,20111216,20160229
43500,0,0,0,0,0,1,0,20151001,20160430
43501,0,0,0,0,0,1,0,20151001,20160430
43502,0,0,0,0,0,1,0,20151001,20160430
43503,0,0,0,0,0,1,0,20151001,20160430
43504,1,1,1,1,1,0,0,20151001,20160430
43505,1,1,1,1,1,1,0,20151001,20160430
43506,1,0,0,1,0,0,0,20111216,20160229
43508,1,1,1,1,1,1,1,20120101,20161231
43510,1,1,1,1,1,1,1,20120601,20161231
43732,0,0,0,0,1,0,1,20120101,20171231
43733,0,0,0,0,1,0,0,20120101,20171231
