route_id,agency_id,route_short_name,route_long_name,route_type,route_color,competent_authority
e3aee6a6df2a80fe906221f8f5bd5e79,273,238,Tallinn - Ääsmäe - Ruila - Kernu - Haiba,3,F55ADC,Harjumaa ÜTK
0945cff907a1200882dbb3dbd5c816c2,60,23A,Põlva - Tilsi - Põlva,3,00933C,Põlva MV
fd1338456d7f7356a41dd4380bfb23ad,60,23B,Põlva - Peri - Tilsi - Põlva,3,00933C,Põlva MV
54b3dd392d793662075331888735bf81,60,23C,Põlva - Ridali - Tilsi - Põlva,3,00933C,Põlva MV
bc4d6b07cad9b6cdc9f7c3eff0cb9129,100046,23-I,Koigi kool - Köisi -Sõrandu - Koigi kool,3,00933C,Järvamaa ÜTK
2bbfa80449c29fac921cf36f5b07c132,100046,23-II,Koigi kool - Köisi - Sõrandu - Koigi kool,3,00933C,Järvamaa ÜTK
8d292a1dce7f2061def57ec0618a529c,100046,23-III,Koigi kool - Sõrandu - Päinurme - Rutikvere - Koigi kool,3,00933C,Järvamaa ÜTK
0e3f0c88a6b1a83dfe93a56a5266be00,100046,23-IV,Koigi kool - Köisi - Sõrandu - Koigi kool,3,00933C,Järvamaa ÜTK
ff4eaac57fb78e466f65757d54a0c069,50,24,Nõlvaku - Nooruse - Nõlvaku,3,DE2C42,Tartu LV
e7e9b9b94674c99a2eebcd1cec5a3e59,56,24,Mustamäe - Estonia,3,DE2C42,Tallinna TA
d8d9cecbf72d00d96055ab3783699118,100027,24,VKG-Ahtme kaubakeskus,3,FF6319,Kohtla-Järve LV
2ac0db56ad45ffe156f48fdf1fec3b7f,100047,24,Valga - Keeni - Priipalu - Valga,3,00933C,Valga MV
37d60987c3e4b2c0b4d4d516ab38dc0a,100046,24,Paide bussijaam - Päinurme - Kütimäe,3,00933C,Järvamaa ÜTK
c3bc8eba2d045cd9f40b1649d46a3d02,100046,24,Viljandi - Kolga-Jaani - Kaavere - Viljandi,3,00933C,Viljandi MV
449a40ac8a6dafdf88b68df22f914fa5,60,24,Rakvere - Pajusti - Viru - Jaagupi - Vinni - Rakvere,3,00933C,Lääne-Viru MV
5b2559119d07909add5e5c2a5cfc14ab,25,24,Saastna - Lihula,3,00933C,Lääne MV
5d1f7e1c76e62dcb9d9cc5e8b46d591b,50,24,Võru - Kasaritsa - Rõuge - Kasaritsa - Võru,3,00933C,Võru MV
c645379edc30a0ae85fa9cfa3acd0698,60,242,Rakvere - Mustvee - Tartu,3,E6FA32,Maanteeamet
2b69acab81aa7b57bf9465076b706d8e,317,242,Tallinn - Kiiu - Kuusalu,3,F55ADC,Harjumaa ÜTK
21434a6526cdb06c49ce9277a57e22f8,112,244,Tallinn - Jüri - Aruküla,3,F55ADC,Harjumaa ÜTK
673c6c891de26cea169f0e51609aa440,112,244A,Tallinn - Jüri - Aruküla,3,F55ADC,Harjumaa ÜTK
bf92180f7703129c7045d64837ada477,60,245,Rakvere - Aseri - Kohtla-Järve - Jõhvi,3,E6FA32,Maanteeamet
c18b0ef6f1d44004d2724b100a4fc79c,317,246,Rakvere - Roela - Laekvere - Mustvee - Tartu,3,E6FA32,Maanteeamet
640c9bb62a40acd21c186ee902e87ff4,56,24A,Kadaka - Estonia,3,DE2C42,Tallinna TA
f86dd1506fcc14ac909493bb90c8dd9d,227,25,Keskuse - Laagri alevik,3,DE2C42,Tallinna TA
9478298e8db41548910845f0e1874687,100047,25,Elva - Puka - Valga,3,00933C,Valga MV
92054de7a5c679e4914d6d5ad20ebfa2,100046,25,Paide bussijaam - Koigi kool - Sõrandu - Paide bussijaam,3,00933C,Järvamaa ÜTK
62b7657089e55fe2354975b887ceb9f9,289,25,Viljandi - Mustla - Suislepa - Roosilla - Vooru,3,00933C,Viljandi MV
1c9a41699e96e8d1bce203be6b50557f,60,25,Rakvere - Viitna - Ilumäe - Võsu - Käsmu,3,00933C,Lääne-Viru MV
b5bac76f84676031438bdb3d5d3653fd,25,25,Lihula - Haapsalu,3,00933C,Lääne MV
c6ac8427af64b8cf081e612f90097212,50,25,Võru - Nursi - Rõuge - Võru,3,00933C,Võru MV
24f29a00c990dca971fe59673b38ab58,100037,252,Tallinn - Tartu - Põlva - Võru,3,E6FA32,Maanteeamet
dd669daf96a52bed40f1ff04fb204dca,273,252,Haiba - Kernu - Laitse - Hingu - Kaasiku - Kibuna - Haiba,3,F55ADC,Harjumaa ÜTK
5ac71d4b87c90660a0701d967a53611b,273,252A,Kaasiku - Laitse - Jaanika - Laitse - Ruila - Kernu - Haiba,3,F55ADC,Harjumaa ÜTK
654a2234be7ae05aa16695f081ed7168,100037,253,Põlva - Tartu - Tallinn,3,E6FA32,Maanteeamet
73ab4e9804dc0f071961cbcbfe66ad2b,50,254,Võru - Lasva - Obinitsa - Meremäe - Vastseliina - Võru,3,00933C,Võru MV
e67ec137cccea6f06efeb66cc48857af,50,255,Võru - Vastseliina - Luhamaa - Misso - Kuura,3,00933C,Võru MV
08e6ba7829735ca348ee36b7acd67b1e,60,256,Räpina - Mooste - Põlva - Võru,3,00933C,Põlva MV
4b369350a65317bdc1db0bc52b3bd7b7,16,256,Tallinn - Riisipere - Nissi - Turba,3,F55ADC,Harjumaa ÜTK
8aee3c227ceebfbd12c7c71f1cc4ae87,50,258,Võru - Räpina,3,00933C,Võru MV
1e3e205d1794b23a4c36d8a637881551,50,259,Võru - Lepassaare - Võru,3,00933C,Võru MV
5577094ff2c78d84f0a3b17d7884eadb,112,259,Tallinn - Järveküla - Vaskjala,3,F55ADC,Harjumaa ÜTK
bfeadab58c9a66c1ab4e7e2425b313ac,50,26,Kesklinn - Kivilinna - Ihaste - Kivilinna - Soola,3,DE2C42,Tartu LV
d560f0e797dd1b6a39b3152b79b9528b,56,26,Väike-Õismäe - Paljassaare,3,DE2C42,Tallinna TA
b35e6b11814ed312ec963f109e30617b,100047,26,Valga - Aitsra - Tõrva,3,00933C,Valga MV
bf46db6c4718289b933ce58aec7fb25e,100046,26,Käravete - Valasti - Paide bussijaam,3,00933C,Järvamaa ÜTK
32f53753708d35e7d9c32dbfc8927b44,60,26,Rakvere - Vinni - Rakvere,3,00933C,Lääne-Viru MV
08686e925cb2f8ad29d3ec76c1df5a20,317,26,Haapsalu - Palivere - Risti,3,00933C,Lääne MV
3e8f3993d43cc5419575fa5c784bfe3c,50,26,Võru - Luhametsa - Tsooru - Võru,3,00933C,Võru MV
0c707ea83ba6a0c57d5cdcf0e84bdeb6,50,260,Võru - Haanja - Misso,3,00933C,Võru MV
109c1859defcb11d5a2abd7b040191b9,494,260,Tallinn - Haabneeme - Rohuneeme,3,F55ADC,Harjumaa ÜTK
dd811db55a32dbb6302d398656bcbe83,50,261,Varstu - Tsooru - Sänna - Võru,3,00933C,Võru MV
34ec6f7638ed21b8cad2cd6165977241,50,262,Võru - Mõniste - Saru lauatehas - Antsla - Võru,3,00933C,Võru MV
b25ebbb3885f5428644f5ef2963deca5,50,263,Misso - Pältre - Vastseliina - Võru,3,00933C,Võru MV
e6aecbcff7b40583abf6389db887a22d,50,264,Saru lauatehas - Varstu - Võru,3,00933C,Võru MV
80110fe81230f817dc5b0bf9cfa5459b,50,265,Võru - Vastseiina - Misso - Ruusmäe - Haanja,3,00933C,Võru MV
e18da733514c45f031ccfc0f002362eb,100041,266,Tartu - Kambja - Saverna - Kanepi - Võru,3,E6FA32,Maanteeamet
896dc93105816bf370e35afdb9abbbc6,60,267,Tallinn - Märjamaa - Pärnu - Mõisaküla,3,E6FA32,Maanteeamet
27ecc1da80167127c7e6bc5dd76fadbf,50,268,Võru - Rõuge - Luutsniku - Raagi - Ruusmäe - Murati,3,00933C,Võru MV
f5939a448efd4bfa44b1e9e766bbd4fa,50,269,Võru - Rõuge - Krabi - Hintsiko,3,00933C,Võru MV
a6cae6857e66d108a194e84f5511d10b,56,26A,Väike-Õismäe - Paljassaare põik,3,DE2C42,Tallinna TA
accc4b51a3e6f4ef3853a1c2e228cd08,60,26K,Rakvere - Vinni - Rakvere,3,F55ADC,Lääne-Viru MV
db5b8ac15c532e099145f8c81a55a3a3,50,27,Kesklinn - Raadi - Vahi,3,DE2C42,Tartu LV
2b072796dda728caa24171edfd62e173,56,27,Harkujärve - Laagri alevik,3,DE2C42,Tallinna TA
cf491b19095edff5f96640df058cb722,100047,27,Tõrva - Holdre - Tõrva,3,00933C,Valga MV
498ba76e653133d5fbbf77be31565a4c,60,27,Rakvere - Roela - Rasivere,3,00933C,Lääne-Viru MV
bd28533b00d44bf9410a88d9302f83eb,317,27,Haapsalu - Linnamäe - Lihatööstuse,3,00933C,Lääne MV
a31bc45270c314778678813c309ce9dc,50,27,Antsla - Hänike - Võru,3,00933C,Võru MV
c1aff6415649952dddb2e3549fcd2c20,100043,270,Tallinn - Pärnu,3,E6FA32,Maanteeamet
1c61a3584f4fcf56607cf465c6fc7f04,60,270,Räpina - Võru,3,00933C,Põlva MV
71f447f5113d2fa7220b7d4f6f9902d5,100043,271,Tallinn - Märjamaa - Pärnu-Jaagupi - Pärnu,3,E6FA32,Maanteeamet
c969b92fd33dd8545a333cfe64140dc8,50,272,Meremäe - Võmmorski - Obinitsa - Meremäe - Vastseliina - Võru,3,00933C,Võru MV
9ce4a14c015c24d0337b99b2b230c82b,50,273,Võru - Lasva - Obinitsa,3,00933C,Võru MV
517946c9934c2e340a5330ac81d85826,50,274,Võru - Lasva - Meremäe,3,00933C,Võru MV
25f1496f82ecf74ff5a750c6235c8c17,50,275,Võru - Linnamäe - Antsla - Madise - Urvaste - Antsla - Tsooru - Võru,3,00933C,Võru MV
ea1fde6cbca6e24dcd395d7f225d6d07,50,276,Võru - Vastseliina - Luhamaa - Misso,3,00933C,Võru MV
889714bf5785575c2f072eaec9c58d2b,50,277,Võru - Krabi - Tsooru - Antsla - Võru,3,00933C,Võru MV
1fb0cac1a6bc35fb2dab3e753da795cf,60,278,Võru - Leevi - Põlva - Taevaskoja - Ahja,3,00933C,Põlva MV
e888d2b0881379c6dd9cab21580bf63f,50,278,Võru - Antsla - Tsooru - Krabi - Rõuge - Võru,3,00933C,Võru MV
051f8b0630ab8d525fa00466d0b91b2f,50,279,Võru - Sänna - Antsla - Urvaste - Osula - Võru,3,00933C,Võru MV
7eafac4a3fb7bd110828299039fdfab8,100046,28,Vanalinn- Jõhvi- Ahtme mnt- Iidla- Jõhvi- Vanalinn,3,DE2C42,Kohtla-Järve LV
a7b5412f5e3c3564086055c62a343343,56,28,Veerenni - Väike-Õismäe,3,DE2C42,Tallinna TA
a73b858e14c0e3a83ed12aea80d5c347,100047,28,Valga - Keeni - Valga,3,00933C,Valga MV
1d43dbf2d106a2ef5c736fda295a2cc9,100046,28,Kultuurikeskuse - Väätsa - Pearna,3,00933C,Järvamaa ÜTK
89a6830919aec0d4f86803a33280f94b,289,28,Viljandi - Päri - Ramsi - Orika - Viljandi,3,00933C,Viljandi MV
d72b8e7188ae7a8dd46ff854520e3443,60,28,Kunda - Karepa - Vainupea - Kandle - Rakvere,3,00933C,Lääne-Viru MV
ea327fb350a75257f331b9a8a7c21073,60,28,Põlgaste - Hurmi - Muhulaane - Kanepi - Põlgaste,3,00933C,Põlva MV
8f99985ba36cab885690c736c4600ed8,50,280,Antsla - Linnamäe - Võru,3,00933C,Võru MV
3af3133309039ae4e2631bcce8b1c7b1,50,281,Võru - Põlva,3,00933C,Võru MV
d6ba7a77090fbfa3419625dc5142969e,50,282,Võru - Hänike - Antsla,3,00933C,Võru MV
88e7f026dfcfc641febde3138a65fc9b,117,285,Tallinn - Laagna - Muuga - Maardu,3,F55ADC,Harjumaa ÜTK
4dbec6ef847dc6dc4a0e86f2c759becb,117,286,Tallinn - Maardu,3,F55ADC,Harjumaa ÜTK
18e6645793f869961641ce98ce982f2a,50,287,Võru - Linnamäe - Antsla - Varstu - Krabi - Võru,3,00933C,Võru MV
b78ba851e0cfd9fb73179f6f1ed10ceb,50,288,Võru - Krabi - Varstu - Antsla - Linnamäe - Võru,3,00933C,Võru MV
d3b9825695c7d475083cf92d4ff5d112,804,288,Tallinn - Pirita - Muuga aedlinn - Maardu,3,F55ADC,Harjumaa ÜTK
ec3c0983610f9b071d1083f97ec953f1,100046,28a,Vanalinn- Jõhvi- Vana Ahtme- Iidla- Jõhvi- Vanalinn,3,DE2C42,Kohtla-Järve LV
5d0c3f06d68cdb3f58f1c23f444e16b5,100046,28b,Vanalinn-Puru haigla- Vanalinn,3,DE2C42,Kohtla-Järve LV
1d2b2f7d923b42dde060703eb960176a,100046,29,Vanalinn- Jõhvi- Iidla,3,DE2C42,Kohtla-Järve LV
7b8e16a2ea8183aec3c1205bcf3665cc,56,29,Viru keskus - Iru Hooldekodu - Priisle,3,DE2C42,Tallinna TA
990ecacb46abb5a40b755c547d5cac10,100047,29,Valga - Jõgeveste - Tõrva,3,00933C,Valga MV
ee25818f96a942fb95b693cbcf5ecd71,100046,29,Türi bussijaam - Käru,3,00933C,Järvamaa ÜTK
1190d4db922046cb7c264ea8c986456a,100046,29,Viljandi - Vastemõisa - Suure-Jaani,3,00933C,Viljandi MV
41153dbbe1e7dca75ad051eec0a0eb6b,60,29,Rakvere - Rahkla - Simuna,3,00933C,Lääne-Viru MV
cc8a0bb1543b50e1e139dadffcefdbc1,60,29,Kanepi - Paali - Kooraste - Kaagvere - Kanepi-Hooldekodu-Kanepi,3,00933C,Põlva MV
ab2589c5d74506d81653a72ab9823d9e,317,29,Haapsalu - Kiideva - Puise,3,00933C,Lääne MV
9086f0dad9b3d556f487715fd310964f,50,29,Võru - Urvaste - Antsla,3,00933C,Võru MV
f38eb44e50574c367efdf2a75371f662,100045,290,Värska - Räpina - Tartu,3,E6FA32,Maanteeamet
b870db10728d5288f2b6b3c7d21ef9c2,100031,291,Võru - Valga,3,00933C,Valga MV
9ade90168b78e05a1428441588f689df,100041,292,Tallinn - Põltsamaa - Tartu - Põlva - Võru,3,E6FA32,Maanteeamet
36731e8dc6f9839c7d3352db31a8eb95,100031,293,Valga - Tõrva - Pärnu,3,E6FA32,Maanteeamet
27102c3ac390832a67a16fcf230adbf7,632,299,Tartu - Mustvee - Jõhvi,3,E6FA32,Maanteeamet
f73413d2496881a796f8bba488cdb827,100046,29A,Viljandi - Vastemõisa - Sürgavere - Suure-Jaani,3,00933C,Viljandi MV
c7b09b176e98ab4a8963bb994e632cae,100046,2A,Viiratsi - Paalalinn - Haigla - Bussijaam - Viiratsi,3,DE2C42,Viljandi MV
e79ed5e5776a8a2268a8df3b21350041,60,2A,Põlva - Partsi - Veriora - Räpina,3,00933C,Põlva MV
0484abb9308f4c565780d9aa7d093672,60,2B,Räpina - Ruusa - Põlva,3,00933C,Põlva MV
c736f4a135075fe30dbf8b37c3e5ff63,60,2C,Põlva - Kauksi - Räpina,3,00933C,Põlva MV
83e31964221ff51e556f9324825f1bae,60,2D,Põlva - Vanaküla - Ruusa - Räpina,3,00933C,Põlva MV
9e582913d1a4c05e79f287fb435dbc70,60,2E,Räpina - Kauksi - Põlva,3,00933C,Põlva MV
6bd38af6be3e04ccbef186149a770bb0,60,2F,Põlva - Kauksi - Ruusa - Räpina,3,00933C,Põlva MV
ac10618b9850793364701838001cc4f1,60,2G,Räpina - Ruusa - Viluste - Põlva,3,00933C,Põlva MV
a1d402d68f25e564363b1b20f2a7b47e,60,2H,Räpina - Kauksi - Põlva,3,00933C,Põlva MV
70ffcac6cf8add6786a0ea7272eb6eba,60,2I,Räpina - Ruusa - Kauksi - Põlva,3,00933C,Põlva MV
6bd148bbabfe49812ecea35f402b3bec,60,2J,Põlva - Kauksi - Ruusa - Räpina,3,00933C,Põlva MV
ac68d4586808648731799ecf90cb1d11,0,3,Tallinna mnt - Liiva - Mai - Papiniidu - Raudteejaam,3,DE2C42,Pärnu LV
c0349534b60df3558a1256d77a490520,100046,3,Bussijaam-Muratsi-Nooruse-Bussijaam-Kingu-Koja,3,DE2C42,Saare MV
4f264815f7373961573c56f93862b80c,317,3,Tõrma - Keskväljak - Tõrma,3,DE2C42,Lääne-Viru MV
7fff6356cf24d9551e3d9750e3b1fc17,50,3,Nõlvaku - Kannikese - Nõlvaku,3,DE2C42,Tartu LV
00b13d796daf2a664a76a98bbfa09274,56,3,Veerenni - Randla,3,DE2C42,Tallinna TA
6436adccf12a01a6240a22261e661962,100025,3,Kohtla-Järve Polikliinik- Puru Polikliinik,3,FF6319,Kohtla-Järve LV
ba167191593d60feb334a4ed254ccdc8,71,3,Rapla - Kodila,3,00933C,Rapla MV
95e15f86b79187881d0881e29c3450ce,100046,3,Paide bussijaam - Tarbja  - Paide bussijaam,3,00933C,Järvamaa ÜTK
50f25abae342c9aec34ed46e415c232e,60,3,Räpina - Naha - Mehikoorma - Naha - Räpina,3,00933C,Põlva MV
5cb93119c07ccd054eead5eb8037ed99,317,3,Suur-Lossi - Ragn-Sells,3,00933C,Lääne MV
85776e93734b38923d17f9ca5f5da82e,869,3,Iisaku - Lohusuu - Alajõe - Remniku - Iisaku,3,00933C,Ida-Viru MV
e69d5c4c3db4ce9d774055c9ee8c6a50,586,3,Kesklinna park - Navi - Parksepa - Kesklinna park,3,F55ADC,Võru MV
71b0d11f8c888da4d2566e67c46c3400,56,3,Tondi - Kadriorg,0,8FD759,Tallinna TA
a324ac25172c6a98c497e63b06843d87,56,3,Mustamäe - Kaubamaja,800,00A1DE,Tallinna TA
09622f7ac00fb7423cdef6516125279a,56,30,Seli - Iru - Kärmu,3,DE2C42,Tallinna TA
d83c129ddec7b0cb94814827b48fa0a6,71,30,Märjamaa - Käbiküla,3,00933C,Rapla MV
dc25246982bd092ae4f9e6bd7617b3d3,100047,30,Valga - Vähero - Valga,3,00933C,Valga MV
258b3d72d8d6955387c32d1f34b96d08,100046,30,Paide bussijaam - Viraksaare - Paide bussijaam,3,00933C,Järvamaa ÜTK
c8095f88442bb74cf6fcfaab838fbfd2,60,30,Rakvere - Karula - Kandle - Karepa - Rakvere,3,00933C,Lääne-Viru MV
6717e1120d64e321d1e9f7f40ad321ad,60,30,Kanepi - Karaski - Ihamaru - Põlva,3,00933C,Põlva MV
230ff2eeca118fc114d5cca48bd287df,317,30,Haapsalu - Lihula - Virtsu,3,00933C,Lääne MV
1870347257e39d2c2a62749f90158304,171,300,Karksi-Nuia - Tõrva - Pikasilla - Elva - Tartu,3,E6FA32,Maanteeamet
649666faec890b3821c2f7757af38f14,632,303,Tartu - Mäo - Tallinn,3,E6FA32,Maanteeamet
656f556e37476fb2a9ee17b587e920a3,632,304,Rapla - Türi - Paide - Põltsamaa - Tartu,3,E6FA32,Maanteeamet
def67a720219fc5f54210ff9a6eb4ab0,100038,305,Põlva - Ihamaru - Kambja - Tartu,3,E6FA32,Maanteeamet
7bfd5ae3dc0d80492cfdf85bf6d59be9,60,306,Tartu - Kambja - Kaatsi - (Kammeri) - (Koidu),3,00933C,Tartu MV
f8cab0061e30fd55666ec760fb1cde76,60,307,Kavandu - Kammeri - Kaatsi - Kambja - Tartu,3,00933C,Tartu MV
ef34c4c69dee1802eb3a31b7a67f5c4f,60,308,Tartu - Tallinn,3,E6FA32,Maanteeamet
fe948fa51894e9e425eb519e198a3be9,100038,309,Põlva - Vastse-Kuuste - Tartu,3,E6FA32,Maanteeamet
43da3d641921b82e73158ef7daac69a1,100046,31,Sillamäe- Sirgala,3,DE2C42,Kohtla-Järve LV
4e4c75d70fd67858f6d1e1e881c4b4bd,56,31,P.Pinna - Estonia,3,DE2C42,Tallinna TA
6c209dc4efdc8a13da6e9903cee6020c,71,31,Märjamaa - Päärdu - Vigala - Teenuse - Loodna - Märjamaa,3,00933C,Rapla MV
28371a2e7c4fc81890314149429fd1bb,100047,31,Valga - Vähero - Lüllemäe - Valga,3,00933C,Valga MV
186ebcd97deb14387c4401f21eac9037,100046,31,Viljandi - Meleski - Kolga-Jaani,3,00933C,Viljandi MV
c76c1e0efc503bdf61a790635a58515d,60,31,Tapa - Vohnja - Rakvere,3,00933C,Lääne-Viru MV
276b29a2843f7d512179c7255fcb3f84,60,31,Põlva - Krootuse - Heisri - Kanepi,3,00933C,Põlva MV
8b423ccb107933dbb8ce2dcd44ab30d3,25,31,Karuse kalmistu - Salevere - Virtsu - Koti,3,00933C,Lääne MV
66313fb2e541c5d657e4bdf0a976ac9b,33,31,Narva-Jõesuu - Narva,3,00933C,Ida-Viru MV
87ac3ad7da48e543bed7edabac071c75,50,31,Võru - Haanja - Ruusmäe,3,00933C,Võru MV
a4b98ad32c85ddab37cfe55f6334fd18,231,310,Tartu - Viljandi - Pärnu,3,E6FA32,Maanteeamet
542d84b1ad0d6e2a55f368d306c53e10,100046,3101,Kuressaare-Randvere-Mustjala,3,00933C,Saare MV
f83a555b8a4004f778974fc6ff4c8f5f,100046,3102,Mustjala-Kuressaare,3,00933C,Saare MV
fb64f282cc2521ded85b36c197375580,100046,3103,Kuressaare-Randvere-Mustjala,3,00933C,Saare MV
4a083b2342e7c019c1c4f631d0c6ae37,100046,3104,Kuressaare-Mustjala-Võhma-Panga-Järise-Aste-Kuressaare,3,00933C,Saare MV
3c82e0929abae273a489c468df6e13bb,100046,3105,Kuressaare-Randvere-Mustjala,3,00933C,Saare MV
bf3635eaead144087438bb24ac1f2f9f,100046,3106,Mustjala-Randvere-Kuressaare,3,00933C,Saare MV
0450d61d99e47da1a2093822f9b5d0da,100046,3107,Kuressaare-Randvere -Mustjala,3,00933C,Saare MV
66aadf5b8d93d8fb426fb9c039936749,60,311,Tartu - Lätiküla - Kambja - Tuigo - Tartu,3,00933C,Tartu MV
0d5b995aec616a7de8ac3978fccec58e,231,312,Valga - Otepää - Tartu,3,E6FA32,Maanteeamet
498a3415b1ae50b56eb451fd745f17ac,289,313,Tõrva - Tartu,3,00933C,Valga MV
a7cdbc91509cde544bbf9da94561b54b,60,315,Tartu - Räpina,3,E6FA32,Maanteeamet
e4ef78211120b6e574d1e034f8dc6c90,31,316,Haapsalu - Risti - Tallinn,3,E6FA32,Maanteeamet
ba4d62d4a42ed3d75e89f58378b6b6e6,60,316,Tartu - Kuuste - Liiva,3,00933C,Tartu MV
262c6c92f20f4734c39d0269569c791b,60,317,Liiva - Kuuste - Tartu,3,00933C,Tartu MV
07de8a1a517dca784afbea7220f68dca,317,317,Haapsalu - Märjamaa,3,00933C,Lääne MV
8430eec841b988beacb10d0011e9bc9f,632,318,Tartu - Jõgeva - Rakvere,3,E6FA32,Maanteeamet
d92d8348c0963b4c1697e96ece1aae3c,60,319,Valga - Tartu,3,E6FA32,Maanteeamet
2a06726e8f95f20c3802e4decb62a643,56,32,Männiku - Kopli,3,DE2C42,Tallinna TA
406a1468135ee17f1f5a8aa63e9f2e00,71,32,Märjamaa - Valgu - Nurtu,3,00933C,Rapla MV
684fc849f23ed056c6a68981900e2ad9,100047,32,Tõrva  - Riidaja - Pikasilla - Tõrva,3,00933C,Valga MV
d1ebcf6eb6ac79fcf2468cb3958cc5ca,60,32,Rakvere - Tamsalu - Järva-Jaani,3,00933C,Lääne-Viru MV
c5d7a7b88b96edd2d51a1333daf2316e,317,32,Virtsu - Lihula - Risti,3,00933C,Lääne MV
2f86f487bcf252b5b05f6f9fdfff02c8,100046,3201,Kuressaare-Aste-Järise-Asuka-Panga-Võhma-Mustjala-Võhma-Aste-Kuressaare,3,00933C,Saare MV
a578c8e8e4086439a548c80a8074fcd9,100046,3204,Mustjala-Randvere-Kuressaare,3,00933C,Saare MV
ec8ef859d811b8c43cd2ccf93ae6d1d3,100046,3206,Mustjala-Randvere-Kuressaare,3,00933C,Saare MV
84382351104449630b1eff93039ddd72,100046,3207,Kuressaare-Aste-Hakjala,3,00933C,Saare MV
28c00e51d323b2d689dfe049dd45ad1c,100046,3208,Hakjala-Aste-Kuressaare,3,00933C,Saare MV
b04054de59f49e92e53fd8e944a32fa4,100046,3209,Kuressaare-Aste-Hakjala,3,00933C,Saare MV
786de298bd807be77fe5126a80c60ad8,60,321,Tartu - Kambja - Vissi - Kammeri,3,00933C,Tartu MV
214f1a3ed1dd654ae814127a8a58de23,317,321,Pärnu - Haapsalu,3,00933C,Lääne MV
3a4cd022c9aae7520168a891d354dd04,100046,3210,Hakjala-Aste-Kuressaare,3,00933C,Saare MV
382c0499b175a526296948735943e0d9,100046,3211,Kuressaare-Aste-Hakjala,3,00933C,Saare MV
39326dd6d9a844b61ab74a925a47f712,100046,3212,Hakjala-Aste-Kuressaare,3,00933C,Saare MV
2d8cbbbc64f6c072403dfc9859506bd5,100046,3213,Kuressaare-Võhma-Panga-Asuka-Metsküla-Järise-Kuressaare,3,00933C,Saare MV
a16d4de174936a0209726596f385ee82,100046,3214,Kuressaare-Aste-Hakjala-Kaisvere-Kuressaare,3,00933C,Saare MV
07b5e54979d5fd1a5a4f97447e1799f7,60,322,Kammeri - Vissi - Kambja - Tartu,3,00933C,Tartu MV
042e3214ebb87b247a76d3aaf0f3cde8,60,323,Tartu - Aarike - Kambja - Pangodi - Otepää,3,00933C,Tartu MV
b95a65a87cb16520d9d67815242a252b,71,324,Pärnu - Lõpe - Lihula,3,E6FA32,Pärnu MV
278d397513814255ff28b65d6ceea0c5,60,324,Otepää - Pangodi - Tartu,3,00933C,Tartu MV
f6f2a568df490e2bc1e10fd926ba56b6,60,325,Tartu - Kambja - Otepää,3,00933C,Tartu MV
9b4cc37790148bdf902a9b9ec534d3e8,71,326,Pärnu - Varbla - Vatlamäe - Lihula,3,E6FA32,Pärnu MV
18d140bfa4d1c9cbb228d855d528a766,60,326,Otepää - Pangodi - Tartu,3,00933C,Tartu MV
a19c930b23abba164e0a649d89b13a1e,60,328,Tartu - Kammeri - Lätiküla - Tartu,3,00933C,Tartu MV
1f08d968a6d082da00f362b7346eeed0,71,329,Pärnu - Vigala,3,E6FA32,Pärnu MV
f8262017a5e71623cae98fe999b36bef,60,329,Tartu - Kammeri - Tartu,3,00933C,Tartu MV
abc6c9f10daf9d3812543888ae0c8a2e,56,33,Männiku - Kopli,3,DE2C42,Tallinna TA
99958e1df2e2c5077b9ec421e486b6d4,71,33,Märjamaa - Valgu - Päärdu - Nurtu,3,00933C,Rapla MV
8b8b1068406a5d13c0aa0f6fba39ddf3,100046,33,Paide bussijaam - Koigi - Imavere,3,00933C,Järvamaa ÜTK
cb44fd4c1ed9ed68381d2e8df3c70700,60,33,Kunda - Viru-Nigula - Mahu - Rakvere,3,00933C,Lääne-Viru MV
bf908d1f7886e6d24baea4470cb60c34,60,33,Põlgaste - Kanepi - Soodoma - Ala-Jakobi - Roosi - Põlgaste,3,00933C,Põlva MV
563178a527719c9d3b800fd0168d64bb,231,330,Tartu - Otepää - Sangaste - Antsla,3,E6FA32,Maanteeamet
37f823e6a2a1f980318109ef9f585af3,100046,3301,Kuressaare-Upa-Kaarma-Haamse-Aste-Kuressaare,3,00933C,Saare MV
2b994ad752888b1d5159cc2ec09514ea,100046,3302,Kuressaare-Kaarma-Hakjala-Aste-Kuressaare,3,00933C,Saare MV
77bbf4a74370dd50bde3feba43bf4050,100046,3304,Kuressaare-Aste-Kaarma-Kuressaare,3,00933C,Saare MV
4e247a4f770dd2b71da1c55d0ab6f890,100046,3305,Kuressaare-Aste-Hakjala-Kaarma-Kuressaare,3,00933C,Saare MV
457fc1865e93ade04384d5bdc0139d32,71,331,Pärnu - Kergu - Järvakandi,3,E6FA32,Pärnu MV
26486e1c32d026631da5bd0006883037,60,331,Tartu - Aarike - Kammeri - Pangodi - (Lutike),3,00933C,Tartu MV
8bbd47218b03b9cf9e8dc3352a5c1374,71,332,Vändra - Eidapere raudteejaam,3,E6FA32,Pärnu MV
40bd7289fe1a648c4d263462e51714d9,60,332,Pangodi - Kammeri - Kambja - Aarike - Tartu,3,00933C,Tartu MV
f2764b54f68e445a32fde09982ffa89b,60,333,Tartu - Kambja - (Kammeri) - (Pangodi),3,00933C,Tartu MV
